# 气象站 西安, 中国, WMO_ID=57131，选择从 05.10.2017 至 05.10.2018, 所有日期
# 编码: UTF-8
# 数据由web站点“Reliable Prognosis”提供，rp5.ru 
# 使用数据时，请自觉指出网站名称
# 气象参数代码见地址 http://rp5.ru/archive.php?wmo_id=57131&lang=cn
#
"当地时间 西安";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"10.02.2018 11:00";"3.5";"738.9";"777.8";"0.6";"19";"从西方吹来的风";"4";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-18.0";"";"";"";"";"";"";
"10.02.2018 08:00";"1.6";"738.3";"777.4";"1.8";"25";"从西北方吹来的风";"4";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-16.3";"";"";"地表潮湿";"";"";"";
"10.02.2018 05:00";"2.9";"736.5";"775.3";"0.6";"22";"从西北偏西方向吹来的风";"4";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"30.0";"-16.7";"";"";"";"";"";"";
"10.02.2018 02:00";"3.1";"735.9";"773.8";"2.3";"32";"从东方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"8.8";"";"";"";"";"";"";"-12.0";"";"";"";"";"";"";
"09.02.2018 23:00";"4.2";"733.6";"772.1";"1.8";"29";"从东北偏东方向吹来的风";"4";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"";"";"";"";"";"";"";"";"";"6.0";"-12.3";"";"";"";"";"";"";
"09.02.2018 20:00";"6.1";"731.8";"769.9";"2.2";"23";"从东方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"13.0";"-13.5";"";"";"";"";"";"";
"09.02.2018 17:00";"7.6";"729.6";"767.4";"0.0";"21";"从东方吹来的风";"2";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"15.0";"-13.3";"";"";"";"";"";"";
"09.02.2018 14:00";"8.3";"729.6";"767.3";"-1.5";"18";"从南方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"0.9";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"14.0";"-14.6";"";"";"";"";"";"";
"09.02.2018 11:00";"5.4";"731.1";"769.3";"1.4";"33";"从西方吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"10.0";"-9.6";"";"";"";"";"";"";
"09.02.2018 08:00";"1.1";"729.7";"767.7";"2.7";"65";"从南方吹来的风";"1";"";"";"70 – 80%.";"霾 ";"";"";"";"";"";"70 – 80%.";"2500或更高，或无云。";"";"";"";"-4.9";"";"";"地表潮湿";"";"";"";
"09.02.2018 05:00";"2.3";"727.0";"765.4";"-0.4";"55";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"";"";"";"";"";"";"";"";"";"7.0";"-5.8";"";"";"";"";"";"";
"09.02.2018 02:00";"3.4";"727.4";"765.1";"0.6";"48";"从西南方吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"6.2";"";"";"";"";"";"7.0";"-6.6";"";"";"";"";"";"";
"08.02.2018 23:00";"3.9";"726.8";"765.0";"0.4";"45";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"10.0";"-7.2";"";"";"";"";"";"";
"08.02.2018 20:00";"3.8";"726.4";"764.5";"1.2";"43";"从西南方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"12.0";"-7.9";"";"";"";"";"";"";
"08.02.2018 17:00";"5.0";"725.2";"763.1";"0.1";"34";"从西南方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"13.0";"-9.6";"";"";"";"";"";"";
"08.02.2018 14:00";"5.3";"725.1";"763.0";"-1.1";"31";"从南方吹来的风";"2";"";"";"70 – 80%.";" ";"";"";"-3.2";"";"";"70 – 80%.";"2500或更高，或无云。";"";"";"16.0";"-10.5";"";"";"";"";"";"";
"08.02.2018 11:00";"1.1";"726.2";"764.7";"1.0";"39";"从东北方吹来的风";"3";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500或更高，或无云。";"";"";"14.0";"-11.6";"";"";"";"";"";"";
"08.02.2018 08:00";"-2.5";"725.2";"764.2";"-1.3";"48";"从东北方吹来的风";"5";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"16.0";"-12.0";"";"";"";"";"";"";
"08.02.2018 05:00";"-3.2";"726.5";"765.7";"-2.7";"62";"从东北偏北方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"10.0";"-9.6";"";"";"";"";"";"";
"08.02.2018 02:00";"-1.9";"729.2";"768.3";"-2.6";"58";"从东北偏北方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"5.8";"";"";"";"";"";"8.0";"-9.1";"";"";"";"";"";"";
"07.02.2018 23:00";"0.2";"731.8";"770.8";"-1.0";"43";"从东北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"12.0";"-10.9";"";"";"";"";"";"";
"07.02.2018 20:00";"2.0";"732.8";"771.5";"0.1";"35";"从西北偏西方向吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"16.0";"-11.9";"";"";"";"";"";"";
"07.02.2018 17:00";"5.4";"732.7";"771.0";"-1.4";"25";"从西南偏南方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"19.0";"-13.1";"";"";"";"";"";"";
"07.02.2018 14:00";"5.2";"734.1";"772.5";"-1.5";"32";"从南方吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"-3.3";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"11.0";"-10.1";"";"";"";"";"";"";
"07.02.2018 11:00";"1.3";"735.6";"774.6";"1.9";"59";"从西北偏西方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"5.0";"-6.0";"";"";"";"";"";"";
"07.02.2018 08:00";"-2.9";"733.7";"773.2";"1.9";"77";"从西北方吹来的风";"1";"";"";"90  或者更多，但不为100%";"薄雾 ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"3.7";"-6.5";"";"";"";"";"";"";
"07.02.2018 05:00";"-1.4";"731.8";"771.0";"-0.2";"69";"从南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"";"";"";"";"";"";"";"";"";"";"-6.5";"";"";"";"";"";"";
"07.02.2018 02:00";"-2.2";"732.0";"771.3";"-0.1";"68";"从东北偏北方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"6.7";"";"";"";"";"";"";"-7.3";"";"";"";"";"";"";
"06.02.2018 23:00";"2.2";"732.1";"770.8";"-0.2";"48";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"12.0";"-7.9";"";"";"";"";"";"";
"06.02.2018 20:00";"3.5";"732.3";"770.8";"1.5";"41";"从西南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"14.0";"-8.8";"";"";"";"";"";"";
"06.02.2018 17:00";"6.4";"730.8";"768.8";"-1.0";"30";"从西南偏南方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"14.0";"-9.9";"";"";"";"";"";"";
"06.02.2018 14:00";"5.1";"731.8";"770.2";"-2.6";"37";"从东北方吹来的风";"1";"";"";"无云";" ";"";"";"-5.7";"";"";"";"";"";"";"11.0";"-8.4";"";"";"";"";"";"";
"06.02.2018 11:00";"0.9";"734.4";"773.4";"0.8";"48";"从东南偏南方向吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"9.0";"-9.1";"";"";"";"";"";"";
"06.02.2018 08:00";"-5.5";"733.6";"773.5";"0.8";"68";"从北方吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"9.0";"-10.5";"";"";"";"";"";"";
"06.02.2018 05:00";"-4.4";"732.8";"772.5";"-2.5";"67";"从北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"8.0";"-9.6";"";"";"";"";"";"";
"06.02.2018 02:00";"-2.9";"735.3";"773.8";"-0.4";"59";"从西方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"6.6";"";"";"";"";"";"6.0";"-9.8";"";"";"";"";"";"";
"05.02.2018 23:00";"-0.4";"735.7";"774.9";"-0.6";"48";"从东南偏南方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"10.0";"-10.1";"";"";"";"";"";"";
"05.02.2018 20:00";"2.5";"736.3";"775.2";"0.8";"31";"从西南偏西方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"17.0";"-12.9";"";"";"";"";"";"";
"05.02.2018 17:00";"6.1";"735.5";"773.8";"-1.4";"20";"从西南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"25.0";"-15.2";"";"";"";"";"";"";
"05.02.2018 14:00";"5.0";"736.9";"775.4";"-2.3";"26";"从东南偏南方向吹来的风";"2";"";"";"无云";" ";"";"";"-6.1";"";"";"";"";"";"";"17.0";"-12.9";"";"";"";"";"";"";
"05.02.2018 11:00";"0.4";"739.2";"778.5";"0.5";"53";"从东南偏南方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"8.0";"-8.1";"";"";"";"";"";"";
"05.02.2018 08:00";"-5.9";"738.7";"778.9";"0.4";"77";"从东南偏南方向吹来的风";"1";"";"";"无云";"薄雾 ";"";"";"";"";"";"";"";"";"";"";"-9.3";"";"";"";"";"";"";
"05.02.2018 05:00";"-4.2";"738.3";"778.3";"-0.9";"68";"从西南偏南方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"7.0";"-9.2";"";"";"";"";"";"";
"05.02.2018 02:00";"-1.9";"739.2";"778.9";"-0.4";"56";"从西南偏南方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"3.3";"";"";"";"";"";"7.0";"-9.5";"";"";"";"";"";"";
"04.02.2018 23:00";"-0.7";"739.6";"779.1";"0.0";"45";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"13.0";"-11.2";"";"";"";"";"";"";
"04.02.2018 20:00";"0.0";"739.6";"779.0";"1.2";"43";"从西南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"13.0";"-11.1";"";"";"";"";"";"";
"04.02.2018 17:00";"2.4";"738.4";"777.4";"-0.9";"27";"从西南方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"23.0";"-14.7";"";"";"";"";"";"";
"04.02.2018 14:00";"2.3";"739.3";"778.3";"-1.7";"31";"从西北偏西方向吹来的风";"1";"";"";"60%.";" ";"";"";"-7.2";"";"";"60%.";"2500或更高，或无云。";"";"";"17.0";"-13.1";"";"";"";"";"";"";
"04.02.2018 11:00";"-1.2";"741.0";"780.6";"0.2";"47";"从东北偏北方向吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"13.0";"-11.3";"";"";"";"";"";"";
"04.02.2018 08:00";"-6.6";"740.8";"780.4";"2.2";"63";"从西南偏西方向吹来的风";"1";"";"";"50%.";" ";"";"";"";"";"";"50%.";"2500或更高，或无云。";"";"";"16.0";"-12.5";"";"";"";"";"";"";
"04.02.2018 05:00";"-6.1";"738.6";"778.9";"-0.7";"60";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.6";"";"";"";"";"";"";
"04.02.2018 02:00";"-4.2";"739.3";"779.3";"-0.6";"55";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"2.1";"";"";"";"";"";"9.0";"-11.9";"";"";"";"";"";"";
"03.02.2018 23:00";"-2.5";"739.9";"779.7";"0.4";"44";"从西方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"19.0";"-13.1";"";"";"";"";"";"";
"03.02.2018 20:00";"-2.0";"739.5";"779.2";"1.2";"38";"从北方吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"29.0";"-14.4";"";"";"";"";"";"";
"03.02.2018 17:00";"1.3";"738.3";"777.4";"-1.6";"24";"从北方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-17.1";"";"";"";"";"";"";
"03.02.2018 14:00";"0.7";"739.9";"779.2";"-2.4";"22";"从东北偏北方向吹来的风";"3";"";"";"无云";" ";"";"";"-7.3";"";"";"";"";"";"";"30.0";"-18.6";"";"";"";"";"";"";
"03.02.2018 11:00";"-2.3";"742.3";"782.2";"1.0";"34";"从东北偏北方向吹来的风";"3";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-16.0";"";"";"";"";"";"";
"03.02.2018 08:00";"-7.1";"741.3";"781.9";"0.6";"55";"从东北偏北方向吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"26.0";"-14.8";"";"";"";"";"";"";
"03.02.2018 05:00";"-6.3";"740.7";"781.1";"-1.6";"61";"从东北偏北方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"22.0";"-12.6";"";"";"";"";"";"";
"03.02.2018 02:00";"-4.9";"742.3";"781.7";"0.7";"53";"从北方吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"1.3";"";"";"";"";"";"19.0";"-13.0";"";"";"";"";"";"";
"02.02.2018 23:00";"-4.3";"741.6";"781.8";"-0.2";"46";"从东北偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"18.0";"-14.2";"";"";"";"";"";"";
"02.02.2018 20:00";"-1.4";"741.8";"781.5";"0.5";"28";"从东方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-17.6";"";"";"";"";"";"";
"02.02.2018 17:00";"0.7";"741.3";"780.7";"-1.9";"25";"从东南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-17.1";"";"";"";"";"";"";
"02.02.2018 14:00";"0.5";"743.2";"782.7";"-2.8";"26";"从东方吹来的风";"3";"";"";"10%  或者更少，但不为0";" ";"";"";"-2.9";"";"";"10%  或者更少，但不为0";"2500或更高，或无云。";"";"";"30.0";"-16.8";"";"";"";"";"";"";
"02.02.2018 11:00";"-1.6";"746.0";"786.0";"1.2";"28";"从东北偏东方向吹来的风";"4";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500或更高，或无云。";"";"";"30.0";"-17.7";"";"";"";"";"";"";
"02.02.2018 08:00";"-2.5";"744.8";"784.9";"2.4";"39";"从东方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-14.6";"";"";"地表潮湿";"";"";"";
"02.02.2018 05:00";"-0.7";"742.4";"782.1";"1.9";"37";"从东北方吹来的风";"5";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"17.0";"-13.6";"";"";"";"";"";"";
"02.02.2018 02:00";"-0.7";"740.5";"780.1";"1.5";"57";"从西南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"4.0";"";"";"";"";"";"9.0";"-8.2";"";"";"";"";"";"";
"01.02.2018 23:00";"-0.2";"739.0";"778.4";"1.9";"57";"从西南偏南方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"11.0";"-7.9";"";"";"";"";"";"";
"01.02.2018 20:00";"1.2";"737.1";"776.2";"2.3";"42";"从南方吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"19.0";"-10.3";"";"";"";"";"";"";
"01.02.2018 17:00";"3.6";"734.8";"773.4";"0.4";"35";"从西南偏南方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"23.0";"-10.4";"";"";"";"";"";"";
"01.02.2018 14:00";"3.2";"734.4";"773.1";"-1.1";"36";"从西南偏南方向吹来的风";"2";"";"";"10%  或者更少，但不为0";" ";"";"";"-6.3";"";"";"10%  或者更少，但不为0";"2500或更高，或无云。";"";"";"12.0";"-10.4";"";"";"";"";"";"";
"01.02.2018 11:00";"-2.5";"735.5";"775.0";"0.2";"68";"从西北偏西方向吹来的风";"2";"";"";"60%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"60%.";"2500或更高，或无云。";"";"";"6.0";"-7.6";"";"";"";"";"";"";
"01.02.2018 08:00";"-5.9";"735.3";"774.4";"2.8";"67";"从西方吹来的风";"1";"";"";"60%.";" ";"";"";"";"";"";"60%.";"2500或更高，或无云。";"";"";"15.0";"-11.2";"";"";"";"";"";"";
"01.02.2018 05:00";"-6.1";"732.5";"772.4";"-2.1";"75";"从西北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"7.0";"-9.8";"";"";"";"";"";"";
"01.02.2018 02:00";"-4.4";"734.6";"773.4";"-0.7";"66";"从西方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"3.6";"";"";"";"";"";"9.0";"-9.8";"";"";"";"";"";"";
"31.01.2018 23:00";"-1.9";"735.3";"774.7";"-0.7";"48";"从西北方吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"11.0";"-11.7";"";"";"";"";"";"";
"31.01.2018 20:00";"0.4";"736.0";"775.0";"0.0";"33";"从西方吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"17.0";"-14.0";"";"";"";"";"";"";
"31.01.2018 17:00";"3.4";"736.0";"774.7";"-1.4";"23";"从西南偏西方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-15.8";"";"";"";"";"";"";
"31.01.2018 14:00";"2.1";"737.4";"776.4";"-2.8";"29";"从西南方吹来的风";"3";"";"";"无云";" ";"";"";"-5.9";"";"";"";"";"";"";"30.0";"-14.1";"";"";"";"";"";"";
"31.01.2018 11:00";"-1.0";"740.2";"779.8";"0.1";"36";"从南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"23.0";"-14.2";"";"";"";"";"";"";
"31.01.2018 08:00";"-5.6";"740.1";"780.4";"0.1";"46";"从西南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-15.4";"";"";"地表潮湿";"";"";"";
"31.01.2018 05:00";"-4.4";"740.0";"780.1";"-1.9";"41";"从西方吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"30.0";"-15.7";"";"";"";"";"";"";
"31.01.2018 02:00";"-2.1";"741.9";"781.0";"1.4";"40";"从西南偏西方向吹来的风";"4";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"0.9";"";"";"";"";"";"30.0";"-13.9";"";"";"";"";"";"";
"30.01.2018 23:00";"-0.7";"740.5";"780.1";"1.8";"42";"从西南偏西方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"30.0";"-12.0";"";"";"";"";"";"";
"30.01.2018 20:00";"-0.5";"738.7";"778.0";"2.9";"46";"从西南偏西方向吹来的风";"5";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"23.0";"-10.7";"";"";"";"";"";"";
"30.01.2018 17:00";"0.4";"735.8";"774.9";"0.2";"44";"从西南方吹来的风";"4";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"16.0";"-10.7";"";"";"";"";"";"";
"30.01.2018 14:00";"-0.2";"735.6";"774.8";"-1.6";"38";"从西南方吹来的风";"4";"";"";"90  或者更多，但不为100%";" ";"";"";"-6.5";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"18.0";"-13.1";"";"";"";"";"";"";
"30.01.2018 11:00";"-3.1";"737.2";"776.9";"0.8";"54";"从西南偏南方向吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"11.0";"-11.1";"";"";"";"";"";"";
"30.01.2018 08:00";"-5.1";"736.4";"776.4";"0.6";"57";"从西南偏南方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"14.0";"-12.3";"";"";"地表潮湿";"";"";"";
"30.01.2018 05:00";"-5.8";"735.8";"775.9";"-1.2";"62";"从西南方吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"11.0";"-11.9";"";"";"";"";"";"";
"30.01.2018 02:00";"-6.3";"737.0";"776.4";"-0.2";"57";"从西南方吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"-1.2";"";"";"";"";"";"16.0";"-13.6";"";"";"";"";"";"";
"29.01.2018 23:00";"-5.8";"737.2";"777.3";"-0.8";"54";"从西北偏西方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"16.0";"-13.8";"";"";"";"";"";"";
"29.01.2018 20:00";"-4.3";"738.0";"778.0";"1.2";"43";"从西南方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"26.0";"-15.0";"";"";"";"";"";"";
"29.01.2018 17:00";"-2.3";"736.8";"776.4";"-0.9";"38";"从东南偏东方向吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"28.0";"-14.7";"";"";"";"";"";"";
"29.01.2018 14:00";"-2.6";"737.7";"777.4";"-3.4";"37";"从西北方吹来的风";"2";"";"";"40%.";" ";"";"";"-9.8";"";"";"40%.";"2500或更高，或无云。";"";"";"26.0";"-15.3";"";"";"";"";"";"";
"29.01.2018 11:00";"-5.0";"741.1";"781.3";"1.4";"39";"从西北偏西方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"20.0";"-16.8";"";"";"";"";"";"";
"29.01.2018 08:00";"-9.3";"739.7";"780.5";"0.5";"59";"从西方吹来的风";"1";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500或更高，或无云。";"";"";"22.0";"-16.0";"降水迹象";"12";"地表潮湿";"";"";"";
